mp-556185_base_sc:48-77,6.279254913330078,6.955044746398926,7.983915328979492,6.973805904388428,6.280269145965576,6.1884002685546875,6.420000076293945,6.420966148376465,6.419970989227295,6.188292503356934
mp-4867_base_sc:80-156,7.04752779006958,10.033549308776855,13.539487838745117,10.333087921142578,6.679841041564941,6.195491790771484,6.421693325042725,6.422414779663086,6.420690536499023,6.191980838775635
mp-1222730_base_sc:62-118,6.428332805633545,6.916560173034668,10.12313461303711,7.538468360900879,6.8029584884643555,6.188457012176514,6.420534133911133,6.421167373657227,6.42120885848999,6.1935343742370605
mp-1345265_base_sc:52-83,-0.22342747449874878,0.34755629301071167,1.3122342824935913,0.7794532775878906,-0.12229374051094055,6.176458835601807,6.4189581871032715,6.41897439956665,6.419521331787109,6.175328254699707
mp-1227159_base_sc:44-56,3.2416579723358154,3.9771440029144287,9.249671936035156,3.5898685455322266,3.242823362350464,6.182290077209473,6.418626308441162,6.419339179992676,6.418623447418213,6.182281494140625
mp-555140_base_sc:48-70,5.116660118103027,6.444923400878906,9.566887855529785,6.448373794555664,5.121984004974365,6.191600322723389,6.420738697052002,6.421899318695068,6.420740604400635,6.191613674163818
mp-556697_base_sc:40-48,5.37021541595459,7.987310409545898,9.529092788696289,8.540250778198242,6.590188026428223,6.1746931076049805,6.4200944900512695,6.419386386871338,6.420856475830078,6.187716484069824
mp-731836_base_sc:40-64,-0.3015805780887604,0.9405299425125122,3.031482696533203,1.8035781383514404,0.4814993739128113,6.191384315490723,6.422529220581055,6.423558712005615,6.422781944274902,6.192962646484375
mp-1042412_base_sc:50-103,0.8224091529846191,0.8214329481124878,0.912193238735199,0.9153585433959961,0.8230445384979248,6.185332775115967,6.4192423820495605,6.419928550720215,6.419243335723877,6.185324668884277
mp-8409_base_sc:69-52,7.158822536468506,8.510355949401855,10.30552864074707,8.511090278625488,7.158476829528809,6.1829729080200195,6.418654441833496,6.419238090515137,6.418653964996338,6.182976722717285
mp-1223506_base_sc:54-106,1.8747665882110596,4.264459609985352,4.84915828704834,3.925814151763916,1.425723671913147,6.179202079772949,6.4207305908203125,6.421741485595703,6.422494411468506,6.178371429443359
