NREL_MatDb.0012299:O1,4.074100017547607,3.442378282546997
NREL_MatDb.0107269:Ca2,10.067500114440918,10.985675811767578
NREL_MatDb.0167571:Fe16,5.026199817657471,5.331179141998291
NREL_MatDb.0153176:Fe5,4.019599914550781,5.836732387542725
NREL_MatDb.0185027:Ba16,6.939300060272217,7.163537979125977
NREL_MatDb.0185492:Ba2,8.555100440979004,8.32246208190918
NREL_MatDb.0185027:Fe18,4.175600051879883,3.9869019985198975
NREL_MatDb.0185027:Ba10,6.642499923706055,7.181507110595703
NREL_MatDb.0171017:O7,1.6965999603271484,2.8264551162719727
NREL_MatDb.0113386:Al2,10.944499969482422,9.723447799682617
NREL_MatDb.0010079:O1,6.570700168609619,4.694588661193848
NREL_MatDb.0153176:O20,3.6340999603271484,3.378239631652832
NREL_MatDb.0111982:O2,6.620800018310547,4.48541259765625
NREL_MatDb.0110270:O3,3.8089001178741455,4.670849323272705
NREL_MatDb.0153176:Fe17,5.313600063323975,5.604626178741455
NREL_MatDb.0111567:O6,5.790599822998047,3.1843743324279785
NREL_MatDb.SCM038-GGAU:O10,2.4795093536376953,2.364097833633423
NREL_MatDb.0109092:O5,6.332200050354004,5.4801530838012695
NREL_MatDb.0149539:Ni1,4.418399810791016,5.979197025299072
NREL_MatDb.0153176:O17,3.351300001144409,3.29894757270813
NREL_MatDb.0124041:O1,3.421099901199341,2.966965675354004
NREL_MatDb.0185027:O41,3.8977999687194824,2.511867046356201
NREL_MatDb.0146652:O3,3.140500068664551,2.9167540073394775
NREL_MatDb.0116531:Ba3,7.807499885559082,7.649306297302246
NREL_MatDb.0135701:Ba1,8.607600212097168,8.311358451843262
NREL_MatDb.0110854:O2,6.053500175476074,5.041486740112305
NREL_MatDb.0185027:Fe8,4.033599853515625,3.847149610519409
NREL_MatDb.0117270:O6,0.2849999964237213,2.1838865280151367
NREL_MatDb.0108699:O2,5.21120023727417,4.699554920196533
NREL_MatDb.0289591:Fe1,2.967900037765503,6.3236403465271
NREL_MatDb.0142004:O27,3.0072999000549316,2.801862955093384
